Frame,Track_ID,Orig_X1,Orig_Y1,Orig_X2,Orig_Y2,Adj_X1,Adj_Y1,Adj_X2,Adj_Y2
71,7,753,122,1734,291,655,89,1279,291
71,9,373,183,921,431,319,134,975,431
71,10,833,230,1719,525,745,171,1279,525
71,11,960,324,2142,734,842,242,1279,734
71,12,1059,171,2242,389,941,128,1279,389
71,13,633,367,1281,815,569,278,1279,815
71,14,814,122,1663,290,729,89,1279,290
71,16,233,399,635,894,194,300,674,894
71,17,437,180,839,426,398,132,878,426
71,21,844,442,2051,949,723,340,1279,949
71,28,545,385,1181,844,482,294,1244,844
71,31,771,255,1689,583,680,189,1279,583
71,38,509,385,1165,839,444,295,1230,839
71,41,594,246,1337,564,521,183,1279,564
71,45,329,449,750,953,288,349,792,953
71,48,589,124,1393,304,509,88,1279,304
71,52,643,126,1331,306,575,91,1279,306
72,2,431,184,1024,440,372,134,1084,440
72,3,758,229,1782,525,656,170,1279,525
72,4,297,454,714,1015,257,343,755,1015
72,5,12,289,168,665,0,214,183,665
72,6,926,384,1961,859,823,289,1279,859
72,7,742,123,1729,293,644,90,1279,293
72,9,362,184,911,432,307,134,965,432
72,10,820,232,1705,528,732,173,1279,528
72,11,956,325,2130,736,839,243,1279,736
72,12,1051,173,2239,393,933,129,1279,393
72,13,638,365,1281,807,574,276,1279,807
72,14,800,122,1653,292,715,89,1279,292
72,16,224,398,617,894,185,300,655,894
72,17,419,178,823,422,379,130,863,422
72,21,838,444,2051,954,717,342,1279,954
72,28,560,384,1181,832,498,295,1242,832
72,31,764,255,1683,585,673,190,1279,585
72,38,501,384,1155,837,436,295,1220,837
72,41,585,246,1320,564,513,182,1279,564
72,45,326,448,744,950,284,349,786,950
72,48,577,124,1385,305,497,88,1279,305
72,52,631,126,1320,306,562,90,1279,306
73,2,421,185,1007,441,363,134,1065,441
73,3,747,230,1774,527,644,171,1279,527
73,4,289,456,701,1018,248,344,742,1018
73,5,1,289,149,667,0,214,163,667
73,6,930,384,1948,853,829,291,1279,853
73,7,732,124,1723,295,634,91,1279,295
73,9,350,184,900,434,295,135,955,434
73,10,810,234,1691,530,722,176,1279,530
73,11,953,326,2118,737,838,244,1279,737
73,12,1055,174,2242,396,937,130,1279,396
73,13,642,363,1288,806,578,274,1279,806
73,14,790,123,1640,293,705,89,1279,293
73,16,214,396,599,892,176,297,638,892
73,17,403,179,808,423,362,130,848,423
73,21,902,386,2001,862,792,291,1279,862
73,28,556,384,1180,833,494,294,1242,833
73,31,757,256,1678,586,666,191,1279,586
73,38,493,384,1145,835,428,294,1210,835
73,41,575,246,1303,566,503,183,1279,566
73,45,322,447,738,946,281,348,779,946
73,48,566,125,1377,306,485,89,1279,306
73,52,618,126,1308,307,549,90,1279,307
74,2,410,185,988,442,353,134,1045,442
74,3,735,231,1766,529,633,172,1279,529
74,4,279,458,686,1021,239,346,727,1021
74,5,-10,291,130,669,0,215,144,669
74,6,944,385,1929,836,847,295,1279,836
74,7,722,125,1718,297,622,92,1279,297
74,9,338,185,890,435,283,136,945,435
74,10,797,236,1677,533,710,177,1279,533
74,11,952,327,2108,739,837,245,1279,739
74,12,1050,175,2233,398,931,132,1279,398
74,13,645,361,1294,805,580,273,1279,805
74,14,778,124,1630,295,694,90,1279,295
74,16,205,395,581,891,168,297,618,891
74,17,387,180,794,425,347,131,835,425
74,21,912,385,1990,861,804,291,1279,861
74,28,543,384,1171,838,481,294,1233,838
74,31,730,257,1634,588,640,191,1279,588
74,38,486,383,1135,833,422,294,1200,833
74,41,564,247,1287,568,493,182,1279,568
74,45,318,447,733,943,278,348,774,943
74,48,554,125,1368,307,473,89,1279,307
74,52,606,126,1295,308,538,91,1279,308
75,2,400,185,968,443,343,135,1025,443
75,3,724,232,1758,531,621,173,1279,531
75,4,270,459,672,1023,230,346,712,1023
75,5,-21,292,111,671,0,216,123,671
75,6,943,385,1922,834,846,295,1279,834
75,7,711,126,1713,299,611,92,1279,299
75,9,326,186,880,436,271,136,935,436
75,10,787,238,1663,535,700,179,1279,535
75,11,952,328,2099,740,837,246,1279,740
75,12,1046,176,2225,399,928,132,1279,399
75,13,639,360,1291,804,575,271,1279,804
75,14,771,124,1618,296,686,91,1279,296
75,16,196,392,562,885,160,294,598,885
75,17,372,180,778,427,332,132,818,427
75,21,911,384,1976,860,805,289,1279,860
75,28,538,384,1166,840,476,293,1228,840
75,31,726,258,1615,590,638,192,1279,590
75,38,478,382,1126,830,414,293,1190,830
75,41,552,247,1271,572,482,183,1279,572
75,45,315,446,727,940,274,348,768,940
75,48,543,126,1360,309,462,90,1279,309
75,52,595,126,1281,308,527,91,1279,308
76,2,389,186,948,443,334,134,1004,443
76,3,713,233,1749,533,609,174,1279,533
76,4,260,460,658,1025,221,347,697,1025
76,5,-32,293,92,674,0,217,105,674
76,6,941,385,1916,832,844,296,1279,832
76,7,701,127,1708,301,601,93,1279,301
76,9,315,186,870,438,259,137,925,438
76,10,774,240,1648,538,687,180,1279,538
76,11,952,329,2093,742,838,247,1279,742
76,12,1042,175,2213,397,925,131,1279,397
76,13,635,358,1286,801,571,270,1279,801
76,14,762,125,1607,297,677,91,1279,297
76,16,189,392,545,881,154,294,580,881
76,17,357,181,762,428,318,132,802,428
76,21,909,382,1964,858,805,287,1279,858
76,28,541,385,1166,841,479,294,1229,841
76,31,721,258,1596,590,634,192,1279,590
76,38,470,382,1116,828,406,293,1180,828
76,41,542,249,1252,574,471,184,1279,574
76,45,311,445,721,936,270,346,762,936
76,48,531,126,1352,310,450,90,1279,310
76,52,584,127,1266,308,516,91,1279,308
77,2,377,186,928,444,323,134,983,444
77,3,701,234,1741,535,597,175,1279,535
77,4,251,462,645,1028,213,349,683,1028
77,5,-40,294,76,676,0,218,88,676
77,6,939,385,1909,830,843,297,1279,830
77,7,691,128,1703,303,590,94,1279,303
77,9,303,187,860,439,247,137,915,439
77,10,762,240,1634,540,675,181,1279,540
77,11,950,329,2082,742,837,247,1279,742
77,12,1038,174,2200,396,922,130,1279,396
77,13,636,356,1284,795,572,269,1279,795
77,14,753,125,1594,297,669,91,1279,297
77,16,182,391,528,879,148,294,562,879
77,17,343,182,745,429,303,133,785,429
77,21,905,381,1950,857,800,286,1279,857
77,28,541,385,1165,843,479,295,1227,843
77,31,715,258,1580,591,629,192,1279,591
77,38,462,381,1106,826,398,292,1170,826
77,41,531,251,1234,578,461,186,1279,578
77,45,307,444,716,933,266,346,756,933
77,48,520,127,1343,311,438,90,1279,311
77,52,574,127,1252,308,507,91,1279,308
78,2,366,186,907,445,313,135,961,445
78,3,690,235,1733,536,586,175,1279,536
78,4,245,471,632,1038,206,359,670,1038
78,5,-43,295,65,678,0,219,76,678
78,6,937,386,1902,828,842,298,1279,828
78,7,680,129,1698,305,579,95,1279,305
78,9,291,188,850,441,235,138,905,441
78,10,751,240,1621,542,665,181,1279,542
78,11,946,329,2070,742,834,246,1279,742
78,12,1032,174,2194,397,916,130,1279,397
78,13,641,355,1289,793,577,269,1279,793
78,14,744,124,1580,296,661,90,1279,296
78,16,173,394,511,881,140,297,544,881
78,17,329,182,728,430,289,133,767,430
78,21,903,380,1940,857,800,286,1279,857
78,28,536,386,1160,844,474,295,1222,844
78,31,710,258,1565,591,625,192,1279,591
78,38,454,380,1096,824,391,292,1159,824
78,41,519,252,1215,580,450,187,1279,580
78,45,256,463,674,989,215,359,715,989
78,48,508,127,1335,312,427,90,1279,312
78,52,563,127,1237,308,496,91,1279,308
79,2,352,187,895,447,298,136,948,447
79,3,678,236,1725,538,575,175,1279,538
79,4,242,467,624,1033,205,355,661,1033
79,5,-44,296,56,681,0,219,66,681
79,6,936,386,1896,826,841,298,1279,826
79,7,670,130,1693,307,568,96,1279,307
79,9,279,188,840,442,224,138,896,442
79,10,741,240,1609,543,655,180,1279,543
79,11,940,329,2062,745,828,246,1279,745
79,12,1027,173,2188,397,912,129,1279,397
79,13,643,354,1293,792,579,268,1279,792
79,14,733,124,1570,298,650,90,1279,298
79,16,167,395,497,884,134,298,530,884
79,17,315,182,710,431,276,133,750,431
79,21,902,380,1932,857,799,285,1279,857
79,28,534,385,1155,842,472,294,1216,842
79,31,700,258,1556,592,615,192,1279,592
79,38,426,190,818,453,387,139,857,453
79,41,509,254,1195,582,441,189,1263,582
79,45,249,464,667,990,208,359,708,990
79,48,497,128,1327,314,415,92,1279,314
79,52,554,127,1223,309,487,92,1279,309
80,2,338,187,882,448,284,136,936,448
80,3,667,237,1717,540,563,176,1279,540
80,4,240,465,617,1032,204,353,654,1032
80,5,-45,310,47,698,0,233,56,698
80,6,934,386,1889,824,839,299,1279,824
80,7,660,131,1688,308,557,96,1279,308
80,9,268,189,830,443,212,138,886,443
80,10,733,241,1597,544,647,180,1279,544
80,11,937,329,2059,749,825,246,1279,749
80,12,1023,173,2185,399,907,129,1279,399
80,13,639,354,1292,791,574,266,1279,791
80,14,722,125,1559,300,639,90,1279,300
80,16,160,396,483,885,128,298,514,885
80,17,301,183,692,432,263,134,731,432
80,21,902,380,1924,857,800,286,1279,857
80,28,537,385,1154,839,476,294,1214,839
80,31,690,259,1547,593,605,193,1279,593
80,38,406,185,799,444,368,134,838,444
80,41,501,254,1179,583,434,188,1246,583
80,45,241,464,659,991,199,360,701,991
80,48,485,128,1318,315,403,92,1279,315
80,52,544,127,1209,309,477,91,1275,309
80,54,1244,308,2523,692,1117,232,1279,692
81,2,323,188,869,449,269,136,923,449
81,3,656,238,1709,542,551,177,1279,542
81,4,240,464,612,1032,203,351,649,1032
81,5,-56,312,37,702,0,235,47,702
81,6,932,387,1882,822,838,300,1279,822
81,7,649,132,1683,310,546,97,1279,310
81,9,256,190,819,445,200,139,876,445
81,10,727,242,1588,546,642,181,1279,546
81,11,939,331,2056,753,828,248,1279,753
81,12,1027,174,2179,398,912,129,1279,398
81,13,643,353,1291,785,579,267,1279,785
81,14,714,125,1554,301,630,90,1279,301
81,16,153,395,468,885,122,297,500,885
81,17,289,183,675,433,251,134,713,433
81,21,900,379,1915,855,799,284,1279,855
81,28,539,384,1154,839,477,294,1215,839
81,31,680,260,1539,594,594,193,1279,594
81,38,389,185,781,441,350,133,820,441
81,41,493,255,1164,586,427,189,1231,586
81,45,233,465,652,991,192,359,694,991
81,48,736,126,1514,301,658,92,1279,301
81,52,534,128,1194,310,468,92,1260,310
81,54,1228,309,2511,695,1100,233,1279,695
82,2,309,188,856,450,255,136,911,450
82,3,644,239,1700,544,539,178,1279,544
82,4,236,462,603,1032,200,349,640,1032
82,5,-67,315,26,705,0,237,36,705
82,6,931,387,1876,820,837,301,1279,820
82,7,639,133,1678,312,536,98,1279,312
82,9,244,190,809,446,188,139,866,446
82,10,721,243,1576,548,636,182,1279,548
82,11,942,334,2051,755,832,249,1279,755
82,12,1029,174,2177,399,915,129,1279,399
82,13,651,352,1297,781,587,267,1279,781
82,14,706,125,1549,302,623,91,1279,302
82,16,144,393,452,883,114,295,482,883
82,17,276,183,657,433,238,133,694,433
82,21,898,378,1907,853,797,283,1279,853
82,28,543,385,1158,840,482,295,1218,840
82,31,670,260,1530,595,584,193,1279,595
82,38,373,185,766,442,334,134,804,442
82,41,485,255,1151,588,419,188,1217,588
82,45,225,465,644,992,184,360,686,992
82,48,734,127,1509,302,657,93,1279,302
82,52,524,128,1178,310,459,91,1243,310
82,54,1211,311,2496,697,1083,234,1279,697
83,2,295,189,843,451,240,136,898,451
83,3,633,239,1692,546,528,179,1279,546
83,4,229,461,590,1031,193,348,627,1031
83,5,-78,317,15,709,0,239,25,709
83,6,929,387,1869,818,836,301,1279,818
83,7,629,134,1673,314,525,99,1279,314
83,9,232,191,799,448,176,140,856,448
83,10,717,243,1567,549,632,182,1279,549
83,11,939,335,2044,758,830,251,1279,758
83,12,1029,172,2170,397,916,128,1279,397
83,13,652,352,1301,781,587,267,1279,781
83,14,698,126,1544,303,614,91,1279,303
83,16,136,390,435,879,106,293,464,879
83,17,263,183,637,434,226,134,674,434
83,21,896,377,1900,852,796,282,1279,852
83,28,549,386,1164,841,488,295,1224,841
83,31,659,261,1521,597,573,195,1279,597
83,38,357,185,751,444,318,134,790,444
83,41,476,255,1134,590,411,188,1199,590
83,45,218,466,637,993,176,360,678,993
83,48,726,128,1500,303,649,93,1279,303
83,52,513,128,1162,312,448,93,1226,312
83,54,1195,311,2482,699,1066,235,1279,699
84,2,281,189,831,453,227,138,885,453
84,3,622,240,1684,548,516,180,1279,548
84,4,221,459,578,1031,185,346,613,1031
84,5,-89,319,5,712,0,241,15,712
84,6,927,388,1862,816,835,302,1279,816
84,7,618,135,1668,316,514,100,1279,316
84,9,220,192,789,449,164,141,846,449
84,10,711,244,1556,550,627,183,1279,550
84,11,935,336,2032,760,825,253,1279,760
84,12,1026,171,2162,395,913,126,1279,395
84,13,647,353,1300,782,582,267,1279,782
84,14,690,126,1539,304,605,91,1279,304
84,16,128,389,418,875,100,292,446,875
84,17,250,183,619,434,215,134,655,434
84,21,894,377,1893,852,794,282,1279,852
84,28,555,385,1172,843,494,295,1232,843
84,31,649,261,1513,598,563,195,1279,598
84,38,342,186,735,447,304,135,774,447
84,41,468,257,1117,593,403,190,1181,593
84,45,210,466,629,994,169,361,671,994
84,48,717,128,1486,303,640,94,1279,303
84,52,502,128,1144,312,438,92,1208,312
84,54,1180,312,2467,701,1052,235,1279,701
85,2,267,190,818,454,212,138,872,454
85,3,610,241,1676,549,504,180,1279,549
85,4,213,459,564,1031,178,345,598,1031
85,5,-100,321,-5,716,0,243,4,716
85,6,925,388,1855,814,833,303,1279,814
85,7,608,136,1663,318,502,100,1279,318
85,9,209,192,779,450,152,141,836,450
85,10,704,244,1542,550,621,183,1279,550
85,11,928,337,2020,761,819,252,1279,761
85,12,1018,169,2157,396,904,125,1279,396
85,13,639,352,1295,782,574,266,1279,782
85,14,681,127,1534,305,597,91,1279,305
85,16,121,387,402,871,93,290,429,871
85,17,238,183,600,434,202,133,636,434
85,21,892,377,1886,852,793,282,1279,852
85,28,554,383,1170,841,492,292,1232,841
85,31,639,262,1504,599,554,195,1279,599
85,38,328,187,719,449,290,136,758,449
85,41,458,258,1099,595,394,191,1162,595
85,45,202,467,622,995,161,362,663,995
85,48,704,127,1474,304,628,93,1279,304
85,52,492,129,1127,313,428,93,1190,313
85,54,1165,313,2452,703,1037,236,1279,703
86,2,252,190,805,455,198,138,860,455
86,3,599,242,1668,551,492,181,1279,551
86,4,206,459,551,1031,172,345,586,1031
86,5,-111,324,-16,719,0,245,-7,719
86,6,924,388,1849,812,832,304,1279,812
86,7,598,137,1658,320,492,101,1279,320
86,9,197,193,769,452,140,142,826,452
86,10,697,244,1531,551,614,183,1279,551
86,11,921,338,2014,765,812,253,1279,765
86,12,1011,169,2152,397,897,124,1279,397
86,13,636,351,1293,779,571,265,1279,779
86,14,673,127,1529,306,588,91,1279,306
86,16,115,387,388,871,88,291,414,871
86,17,226,184,581,435,192,134,616,435
86,21,892,378,1879,852,793,284,1279,852
86,28,551,381,1165,838,490,290,1226,838
86,31,629,262,1495,600,543,195,1279,600
86,38,314,188,703,451,275,136,741,451
86,41,448,259,1079,598,386,192,1142,598
86,45,194,467,615,996,152,362,656,996
86,48,689,127,1463,306,612,92,1279,306
86,52,480,129,1110,314,418,93,1172,314
86,54,1151,314,2434,705,1023,237,1279,705
87,2,238,191,792,456,183,138,847,456
87,3,588,243,1660,553,481,182,1279,553
87,4,200,461,539,1032,167,347,573,1032
87,5,-121,326,-26,723,0,247,-17,723
87,6,922,388,1842,810,831,304,1279,810
87,7,587,138,1653,322,481,102,1279,322
87,9,185,194,759,453,128,142,816,453
87,10,687,244,1519,553,604,183,1279,553
87,11,920,338,2009,767,811,253,1279,767
87,12,1008,169,2147,399,895,124,1279,399
87,13,636,349,1290,774,571,265,1279,774
87,14,665,127,1524,307,580,92,1279,307
87,16,109,388,375,872,83,292,401,872
87,17,214,184,561,435,180,134,596,435
87,21,890,379,1873,852,793,284,1279,852
87,28,549,380,1164,837,488,289,1226,837
87,31,619,263,1487,601,533,196,1279,601
87,38,300,189,684,452,262,136,722,452
87,41,439,260,1060,599,378,193,1122,599
87,45,187,468,607,997,145,363,649,997
87,48,678,127,1450,307,601,92,1279,307
87,52,470,129,1091,314,409,93,1153,314
87,54,1138,315,2416,706,1010,238,1279,706
88,2,224,191,779,457,169,138,835,457
88,3,576,244,1651,555,469,182,1279,555
88,4,196,462,529,1033,162,348,562,1033
88,5,-132,328,-37,727,0,249,-28,727
88,6,920,389,1835,808,830,305,1279,808
88,7,577,139,1648,324,470,103,1279,324
88,9,173,194,749,455,116,143,806,455
88,10,680,245,1509,555,597,184,1279,555
88,11,922,338,2006,767,815,252,1279,767
88,12,1010,170,2146,400,897,124,1279,400
88,13,638,348,1294,773,573,264,1279,773
88,14,657,128,1519,308,571,92,1279,308
88,16,104,390,362,873,79,293,387,873
88,17,200,184,540,435,167,134,573,435
88,21,887,380,1867,854,789,286,1279,854
88,28,549,379,1167,838,488,287,1228,838
88,31,609,263,1478,602,522,196,1279,602
88,38,285,189,664,453,248,136,702,453
88,41,429,260,1041,600,369,193,1101,600
88,45,179,468,600,997,137,362,641,997
88,48,670,128,1437,308,594,93,1279,308
88,52,460,129,1072,314,399,93,1133,314
88,54,1125,316,2397,706,998,238,1279,706
89,2,210,192,767,459,154,140,822,459
89,3,565,245,1643,557,457,183,1279,557
89,4,193,463,521,1035,161,349,553,1035
89,5,-143,331,-48,730,0,251,-38,730
89,6,988,382,1935,811,893,296,1279,811
89,7,567,140,1643,326,460,104,1279,326
89,9,162,195,738,456,104,143,796,456
89,10,675,247,1500,558,593,185,1279,558
89,11,931,337,2005,766,824,252,1279,766
89,12,1008,171,2137,401,896,126,1279,401
89,13,645,348,1302,773,580,264,1279,773
89,14,649,128,1514,309,562,92,1279,309
89,16,96,389,346,875,71,293,371,875
89,17,187,184,517,435,154,134,550,435
89,21,882,379,1857,852,784,285,1279,852
89,28,565,379,1184,839,503,288,1245,839
89,31,598,264,1470,603,512,196,1279,603
89,38,269,189,644,454,233,137,681,454
89,41,421,260,1020,599,361,193,1079,599
89,45,171,469,592,998,130,363,634,998
89,48,660,128,1422,308,585,92,1279,308
89,52,449,129,1053,314,389,93,1113,314
89,54,1116,317,2372,704,991,240,1279,704
90,2,195,193,754,460,140,140,810,460
90,3,554,246,1635,559,446,184,1279,559
90,4,191,463,513,1036,159,349,545,1036
90,5,-154,333,-58,734,0,253,-49,734
90,6,987,381,1941,811,892,296,1279,811
90,7,556,141,1638,328,448,105,1279,328
90,9,150,196,728,458,92,144,786,458
90,10,674,248,1490,559,593,187,1279,559
90,11,947,337,1993,756,843,254,1279,756
90,12,1007,172,2129,402,895,127,1279,402
90,13,645,348,1306,773,580,264,1279,773
90,14,641,128,1509,310,555,92,1279,310
90,16,84,389,327,875,60,293,350,875
90,17,173,184,494,435,140,134,526,435
90,21,873,376,1843,848,776,282,1279,848
90,28,564,379,1183,840,502,287,1244,840
90,31,588,265,1461,605,502,197,1279,605
90,38,254,189,622,455,217,137,659,455
90,41,410,259,999,598,352,192,1058,598
90,45,163,469,585,999,122,363,626,999
90,48,653,129,1407,309,578,94,1279,309
90,52,436,129,1032,314,377,92,1091,314
90,54,1101,318,2352,706,975,241,1279,706
91,2,181,193,741,461,126,140,796,461
91,3,542,247,1627,561,435,185,1279,561
91,4,182,463,499,1037,151,349,529,1037
91,5,-165,335,-69,737,0,255,-60,737
91,6,981,379,1945,810,885,293,1279,810
91,7,546,142,1633,329,437,105,1279,329
91,9,138,196,718,459,80,144,776,459
91,10,669,250,1481,562,588,188,1279,562
91,11,958,339,1976,747,856,258,1279,747
91,12,1002,172,2114,401,891,127,1279,401
91,13,641,346,1304,771,575,261,1279,771
91,14,632,129,1504,311,546,92,1279,311
91,16,71,388,306,875,49,292,329,875
91,17,156,183,478,435,125,134,509,435
91,21,869,374,1831,844,773,281,1279,844
91,28,565,379,1183,840,504,287,1244,840
91,31,578,265,1452,606,491,198,1279,606
91,38,237,189,599,456,201,137,635,456
91,41,398,259,977,598,341,192,1035,598
91,45,208,190,419,447,188,138,440,447
91,48,644,129,1392,309,570,94,1279,309
91,52,424,129,1013,314,366,92,1072,314
91,54,1086,318,2333,708,961,242,1279,708
92,2,167,194,728,462,112,140,784,462
92,3,531,248,1619,563,423,186,1279,563
92,4,177,461,487,1035,147,347,517,1035
92,5,-176,337,-79,741,0,257,-70,741
92,6,974,384,1946,818,878,298,1279,818
92,7,536,143,1628,331,427,106,1279,331
92,9,126,197,708,460,68,144,766,460
92,10,660,259,1465,571,581,197,1279,571
92,11,957,341,1968,746,857,260,1279,746
92,12,997,171,2096,398,888,126,1279,398
92,13,642,344,1300,764,577,261,1279,764
92,14,624,129,1499,312,538,93,1279,312
92,16,59,387,285,873,37,290,307,873
92,17,140,183,461,434,108,133,492,434
92,21,865,372,1817,839,770,280,1279,839
92,28,560,377,1179,839,500,285,1240,839
92,31,678,248,1448,551,601,188,1279,551
92,38,221,190,574,456,185,137,609,456
92,41,385,258,954,598,328,191,1010,598
92,45,191,182,397,433,171,132,417,433
92,48,634,129,1376,309,561,94,1279,309
92,52,413,128,993,314,356,91,1050,314
92,54,1071,319,2311,709,948,242,1279,709
92,63,621,263,1307,600,553,196,1279,600
93,2,153,194,715,463,97,140,771,463
93,3,668,128,1306,308,605,92,1279,308
93,4,161,460,464,1035,131,346,495,1035
93,5,-187,340,-90,744,0,259,-81,744
93,6,976,384,1945,818,880,298,1279,818
93,7,525,144,1623,333,416,107,1279,333
93,9,115,198,698,462,56,145,756,462
93,10,652,264,1450,576,573,202,1279,576
93,11,929,341,1982,767,824,257,1279,767
93,12,986,171,2085,399,877,126,1279,399
93,13,642,342,1297,757,577,259,1279,757
93,14,616,129,1494,313,529,93,1279,313
93,16,47,385,265,871,26,288,286,871
93,17,124,183,444,433,92,133,476,433
93,21,857,371,1803,837,763,279,1279,837
93,28,555,376,1172,838,493,285,1233,838
93,31,669,247,1437,553,593,187,1279,553
93,38,204,190,549,457,170,137,584,457
93,41,372,259,931,599,317,191,987,599
93,45,174,180,376,428,154,131,396,428
93,48,626,129,1369,309,553,93,1279,309
93,52,403,129,972,314,347,92,1029,314
93,54,1057,320,2288,709,935,242,1279,709
93,63,606,264,1291,601,538,197,1279,601
94,2,139,195,703,465,83,141,759,465
94,3,651,127,1295,307,587,92,1279,307
94,4,148,459,445,1035,119,345,475,1035
94,5,-198,342,-101,748,0,261,-91,748
94,6,977,385,1945,817,880,298,1279,817
94,7,515,145,1618,335,405,108,1279,335
94,9,103,198,688,463,44,146,746,463
94,10,640,261,1428,572,562,199,1279,572
94,11,915,342,1978,775,809,255,1279,775
94,12,975,170,2073,400,865,125,1279,400
94,13,643,341,1299,757,578,259,1279,757
94,14,608,130,1489,314,520,93,1279,314
94,16,36,384,245,869,16,288,266,869
94,17,107,182,428,433,76,133,460,433
94,21,850,371,1788,834,756,278,1279,834
94,28,548,376,1164,837,487,284,1225,837
94,31,661,247,1425,554,585,185,1279,554
94,38,187,190,525,458,154,138,558,458
94,41,359,260,908,600,304,192,962,600
94,45,156,179,355,427,137,130,375,427
94,48,618,129,1362,310,544,94,1279,310
94,52,394,128,951,313,339,92,1007,313
94,54,1045,320,2263,709,923,244,1279,709
94,63,593,265,1277,602,525,198,1279,602
95,2,124,195,690,466,68,142,746,466
95,3,636,127,1281,307,572,92,1279,307
95,4,137,460,427,1036,108,345,456,1036
95,5,-209,344,-111,752,0,264,-102,752
95,6,978,385,1945,817,881,299,1279,817
95,7,505,146,1613,337,395,109,1279,337
95,9,443,128,864,314,402,92,906,314
95,10,630,262,1418,574,551,200,1279,574
95,11,904,342,1967,779,799,255,1279,779
95,12,967,171,2059,400,858,126,1279,400
95,13,646,341,1305,757,581,258,1279,757
95,14,600,130,1484,315,512,93,1279,315
95,16,26,384,226,865,7,288,245,865
95,17,91,182,411,432,60,132,442,432
95,21,830,369,1762,832,737,277,1279,832
95,28,546,375,1162,837,484,283,1224,837
95,31,661,246,1421,555,585,185,1279,555
95,38,171,190,499,458,139,137,531,458
95,41,345,260,884,601,291,192,937,601
95,45,138,180,333,428,119,130,351,428
95,48,610,130,1355,310,535,94,1279,310
95,52,380,128,937,313,324,91,992,313
95,54,1030,320,2241,709,910,243,1279,709
95,63,582,265,1265,603,514,199,1279,603
95,65,1257,213,2548,482,1128,159,1279,482
96,2,110,196,677,467,54,142,734,467
96,3,621,127,1269,308,557,92,1279,308
96,4,127,461,411,1036,99,346,439,1036
96,5,-220,347,-122,755,0,265,-113,755
96,6,979,385,1945,817,883,300,1279,817
96,7,494,147,1608,339,383,109,1279,339
96,9,429,127,851,311,387,90,893,311
96,10,619,264,1409,576,540,202,1279,576
96,11,897,340,1957,779,791,253,1279,779
96,12,968,172,2045,399,862,127,1279,399
96,13,641,339,1301,755,576,257,1279,755
96,14,592,131,1479,316,503,94,1279,316
96,16,18,385,209,865,0,289,227,865
96,17,75,181,394,431,44,132,426,431
96,21,819,368,1741,827,727,276,1279,827
96,28,543,375,1162,839,481,283,1223,839
96,31,657,246,1417,559,581,185,1279,559
96,38,155,191,474,459,124,137,506,459
96,41,331,260,859,602,279,193,911,602
96,45,120,180,309,429,102,131,328,429
96,48,602,130,1348,311,528,94,1279,311
96,52,365,128,923,314,310,92,978,314
96,54,1018,320,2218,709,898,243,1279,709
96,63,574,265,1253,603,507,199,1279,603
96,65,1244,215,2541,486,1116,161,1279,486
97,2,96,196,664,468,39,142,721,468
97,3,610,128,1256,308,546,92,1279,308
97,4,120,462,396,1037,93,347,423,1037
97,5,-231,349,-133,759,0,268,-124,759
97,6,980,385,1945,816,884,299,1279,816
97,7,484,148,1603,341,372,110,1279,341
97,9,413,126,834,310,372,90,876,310
97,10,609,265,1400,578,531,203,1279,578
97,11,892,342,1952,783,787,254,1279,783
97,12,967,173,2038,400,860,128,1279,400
97,13,637,337,1296,750,571,254,1279,750
97,14,583,131,1474,317,494,94,1279,317
97,16,11,386,194,867,0,290,212,867
97,17,59,181,378,431,27,132,409,431
97,21,816,366,1725,820,725,276,1279,820
97,28,558,376,1179,842,496,283,1240,842
97,31,655,247,1406,558,580,185,1279,558
97,38,139,191,449,460,108,137,480,460
97,41,318,260,834,601,267,192,885,601
97,45,102,180,285,429,83,131,303,429
97,48,594,130,1341,311,519,94,1279,311
97,52,351,128,909,314,296,92,964,314
97,54,1005,319,2195,708,887,242,1279,708
97,63,565,266,1241,603,498,199,1279,603
97,65,1233,212,2534,484,1104,158,1279,484
98,2,82,197,652,470,26,143,708,470
98,3,600,127,1244,308,536,92,1279,308
98,4,116,464,385,1039,89,349,411,1039
98,5,-242,351,-143,762,0,269,-134,762
98,6,935,384,1919,825,837,296,1279,825
98,9,395,126,815,309,354,90,856,309
98,10,599,267,1391,580,520,205,1279,580
98,11,905,343,1946,780,801,257,1279,780
98,12,964,172,2032,399,858,127,1279,399
98,13,635,334,1292,745,570,253,1279,745
98,14,575,131,1469,318,486,94,1279,318
98,16,8,387,184,868,0,291,201,868
98,17,42,181,361,430,11,131,393,430
98,21,815,364,1716,816,725,275,1279,816
98,28,562,377,1182,844,500,284,1244,844
98,31,642,246,1390,559,567,184,1279,559
98,38,124,191,423,460,95,137,453,460
98,41,305,259,810,600,254,191,860,600
98,45,85,180,262,430,67,131,279,430
98,48,585,130,1334,312,511,95,1279,312
98,52,337,128,895,314,282,92,950,314
98,54,993,319,2173,707,876,241,1279,707
98,63,554,264,1225,601,487,197,1279,601
98,65,1223,209,2526,482,1093,155,1279,482
99,2,67,197,639,471,11,143,695,471
99,3,587,127,1227,308,523,92,1279,308
99,4,112,464,375,1041,86,349,400,1041
99,5,-253,353,-154,766,0,271,-144,766
99,6,932,382,1915,824,833,294,1279,824
99,9,377,126,795,309,336,89,836,309
